Timestamp,High,Low,Open,Close,Volume,Adj Close
1504224000,387.68999996,385.30007,386.35000002,386.99999989,174538.94024706,386.16903136
1504225800,389.39805999,386.99999975,386.99999975,389.39805998,271102.10884862,388.49560696
1504227600,393.0,388.08662002,389.39805999,393.0,676613.77974282,391.73241541
1504229400,393.66,390.0,393.0,393.5,456357.22356639,392.00665024
1504231200,393.60343073,391.32560129,393.5,392.55000003,186032.85095864,392.48988893
1504233000,393.09964996,391.45307658,392.99999999,391.98000021,349264.43378116,392.44286628
1504234800,394.35283998,391.9800002,391.98007,392.01,214027.4279706,393.35314096
1504236600,393.98999965,391.98,392.01,392.40000001,117429.48314798,392.38428542
1504238400,393.77857,391.9,392.40000001,391.9,140408.95696175,392.45176417
1504240200,394.06027999,388.0,391.9,388.00000003,531844.69940575,390.52471189
1504242000,390.49992994,387.0,388.00000003,387.79002142,410514.72818169,387.6852069
1504243800,388.99985999,386.0,387.84987213,386.0,187935.26700928,387.57997684
1504245600,387.64961326,384.0,386.99999988,386.36,590522.55032219,385.19455834
1504247400,387.94084999,385.03000005,386.36,385.9989976,286790.16003325,386.04809186
1504249200,389.59999998,385.6,385.9989976,388.89890072,180051.17240176,387.83189427
1504251000,390.21,388.31,389.33622558,390.21,114163.94908412,389.03686448
1504252800,391.68007,388.74035003,389.99999999,391.59999999,197164.22789659,390.25050019
1504254600,392.0,389.0,391.68006999,390.5,224168.74039447,390.59006184
1504256400,391.79999979,389.01000012,390.01000006,391.74999999,66073.61625044,390.98330938
1504258200,391.74999999,388.86400001,391.74999999,389.00266001,73267.60438803,390.35523257
1504260000,392.10429719,387.09997,388.99999997,390.01999872,216607.59981467,390.11013479
1504261800,391.053,389.10042007,390.01999884,390.99999995,251292.68088225,390.40963771
1504263600,391.74991,388.52625075,390.99999979,390.00063002,117772.24299356,390.13024605
1504265400,391.74990998,387.71742003,391.74990998,388.20000023,274218.79777887,388.78077652
1504267200,389.4800021,387.20000023,388.20000023,387.66154316,386784.33319172,388.13216514
1504269000,392.19993,388.27160177,388.48999989,389.43000001,249915.9508361,390.10877339
1504270800,392.70001,388.11223211,389.43,391.29,293561.75100012,391.03091425
1504272600,392.25,388.0,391.29,391.00000016,345896.93505533,390.30495975
1504274400,391.2,386.0,391.00000018,386.0,346876.77571568,388.03246816
1504276200,390.20615547,384.0,386.00000004,389.89104999,669586.00760907,386.22394248
1504278000,389.89097998,386.6,389.89097998,387.99999984,432118.31787002,387.96075541
